4581;2525;3140501;3455;2434;277;17;976;1781;2;682
4582;3093;3152980;2270;3778;166;225;1121;1418;10;278
4583;9806;3614136;1702;948;70;230;117;1151;9;530
4584;4626;2997163;7503;9393;311;68;1331;1253;7;549
4585;6932;1551133;9471;7195;209;175;730;2012;2;309
4586;3646;1805954;2624;2229;271;73;1845;2221;7;489
4587;5607;3337622;2054;6887;326;236;1477;1284;3;611
4588;4108;2770878;5650;3087;58;7;882;2920;2;336
4589;8408;503571;180;4780;208;235;1638;2365;7;27
4590;3103;1669928;645;5574;251;175;171;300;8;554
4591;4982;895500;842;2104;335;289;1877;2345;6;908
4592;4028;1715100;6973;2712;281;38;398;1350;3;384
4593;1305;4851612;5175;6768;190;218;704;1207;2;120
4594;5476;932229;1065;6642;178;316;1091;639;2;853
4595;6570;1328198;4206;977;219;285;871;2394;8;342
4596;9145;2514006;7811;4807;204;125;1151;1920;6;526
4597;862;4015878;8596;6565;34;53;839;2565;9;898
4598;9212;2528270;6720;1917;3;212;826;729;5;578
4599;5052;4640193;3104;7864;37;42;1811;495;7;447
4600;9305;632042;4640;3948;333;14;390;137;10;305
4601;5426;4015131;761;9209;44;224;516;1718;6;208
4602;8752;3683360;3154;417;67;114;556;884;1;789
4603;1355;3497485;3125;5205;84;87;375;332;2;190
4604;3904;4373746;5695;9068;331;329;709;2441;7;164
4605;2191;3752341;2126;9008;227;160;470;2487;10;168
4606;2061;2172131;3352;395;105;63;1765;1163;8;647
4607;8307;44224;7131;2094;119;100;1435;1245;3;240
4608;8931;4624707;4380;7667;182;226;678;1247;5;522
4609;7965;612996;6930;5556;278;302;1111;116;9;289
4610;7959;1965757;2959;7409;178;119;590;850;1;647
4611;2441;157419;7524;3588;121;100;1195;237;2;91
4612;228;4761234;7770;3686;162;247;1426;2522;10;676
4613;2328;1750560;4560;5027;167;105;1819;1299;3;728
4614;1937;2502550;9855;2322;79;116;890;1632;1;598
4615;2421;3996919;1513;1450;358;182;949;1387;2;526
4616;7904;3268233;8078;2655;68;259;1292;734;6;84
4617;7936;179545;7100;9975;151;171;1494;34;8;508
4618;9000;1081391;9269;5175;44;25;1200;148;6;929
4619;6801;1185152;4846;5782;239;17;1410;1674;3;748
4620;1236;2587948;4197;622;92;312;239;195;7;322
4621;2253;1872483;8819;9978;51;299;1020;2067;4;236
4622;6846;602683;3878;6610;318;253;477;1018;2;563
4623;2764;1179243;4528;3665;351;243;1246;2633;4;642
4624;2283;1881456;4303;5218;134;233;115;2999;4;743
4625;4844;474453;4625;4532;316;235;644;2812;8;210
4626;3462;1734373;4177;1284;206;361;1221;2384;8;71
4627;1922;2631370;5482;8256;36;105;563;805;1;556
4628;757;143181;1281;7243;132;173;302;1929;10;440
4629;6676;2053964;1292;7719;162;308;1547;2994;2;956
4630;2000;3397637;6174;9572;120;232;272;1363;9;337
4631;7255;2771015;8046;3054;68;291;447;1960;1;884
4632;1253;4642629;9101;3019;150;118;820;2658;10;525
4633;4801;4497799;5031;8612;111;52;679;2308;3;366
4634;7649;2984609;7030;3395;57;32;98;2734;2;216
4635;9272;3521850;2812;2650;89;295;1461;2692;9;84
4636;2711;537487;9547;9065;65;201;108;1530;9;686
4637;5815;882222;3781;7779;322;197;1792;2263;10;20
4638;3076;2040330;1406;4220;241;302;1984;1620;2;892
4639;7120;3121588;1901;783;332;261;226;2807;10;560
4640;3293;4389281;2047;1370;11;276;1638;1128;7;720
4641;3715;1782723;8088;991;120;297;1938;1992;9;473
4642;250;3544964;137;4840;336;273;1515;2866;9;665
4643;1969;526436;6722;2596;264;57;1146;1152;5;104
4644;536;556688;3473;2512;248;187;1330;2307;2;528
4645;8155;2265028;8883;5354;241;57;1274;2746;6;239
4646;2285;4736027;6546;3656;242;272;1922;2522;7;936
4647;9210;1590693;3418;218;6;291;232;39;4;762
4648;2746;2611645;8449;7638;325;136;869;1430;6;537
4649;539;4146773;2638;184;232;282;781;809;9;151
4650;9637;1397082;5064;6646;360;171;1626;2519;7;738
4651;2345;1301009;5807;6679;361;333;42;2541;10;659
4652;772;329325;6502;2557;48;130;1365;2257;2;784
4653;4181;4122599;1506;3369;106;180;1368;1962;1;87
4654;2026;2947709;5891;8348;282;333;1326;2393;6;813
4655;8255;97606;6669;4421;180;105;220;1332;6;957
4656;9849;2557485;3446;2838;128;224;1986;336;6;601
4657;9085;2019742;8814;8437;269;45;474;2981;10;759
4658;62;2501899;383;2715;140;336;1355;1293;10;983
4659;6266;3747517;4438;9303;134;351;628;1510;5;800
4660;2200;3936135;5473;9968;217;211;553;1209;6;894
4661;1787;1671672;8195;4457;161;309;860;674;7;892
4662;6369;3812830;7673;9875;241;333;42;1568;5;564
4663;3139;2803742;5826;8755;342;104;1309;456;7;304
4664;8717;2388926;8579;2664;31;257;751;1517;1;620
4665;4919;3455257;2220;9116;180;316;356;2395;9;23
4666;513;3604997;6486;4188;24;78;939;2128;5;706
4667;3761;3033476;9798;7727;23;218;1557;1350;1;635
4668;4881;1721221;7520;1446;365;161;603;2905;5;487
4669;7254;4210569;6867;3088;222;11;1219;231;2;526
4670;2128;4660383;2332;9074;116;139;157;143;2;521
4671;6689;3853977;3592;7662;86;9;43;2302;1;610
4672;2582;4104533;2968;4386;249;198;133;1354;4;854
4673;1847;722809;8564;9675;280;178;818;2514;3;495
4674;2161;4912387;260;5362;332;296;948;833;5;901
4675;5386;1531166;5332;1121;349;36;461;1536;1;190
4676;5167;102293;4821;7125;57;80;1273;2405;9;96
4677;7486;1157085;757;5681;164;299;551;2961;9;489
4678;9943;4229719;1926;3058;128;10;726;2955;4;834
4679;8261;552015;7489;2160;264;72;183;2377;1;365
4680;3948;4476916;7441;5645;240;81;1467;1965;4;305
4681;870;3154705;7130;3858;180;342;1046;2067;1;769
4682;3373;1351472;4390;1257;279;115;480;1071;8;376
4683;3633;162800;7538;2823;258;224;690;1773;10;480
4684;2406;600847;2297;5547;159;252;55;499;6;966
4685;8799;1012450;3826;7690;215;170;1056;2901;9;943
4686;6229;1516404;4695;792;109;1;1861;1975;6;22
4687;4604;632309;484;1200;269;34;972;2365;5;238
4688;6465;3186521;9601;132;127;38;736;1635;7;484
4689;6370;639100;6753;3620;182;39;1333;1887;6;708
4690;8723;938661;6078;9476;290;241;1520;585;6;666
4691;9974;3996825;2570;8954;304;139;1368;1807;5;482
4692;8335;3977888;6731;3324;256;308;588;1720;1;420
4693;3780;2190985;7096;1826;137;281;59;197;1;656
4694;9044;458822;7757;8106;219;338;670;472;7;894
4695;9156;259504;3772;884;352;111;722;67;8;986
4696;3775;1283656;7050;5602;142;127;1438;2382;3;1000
4697;8639;4076161;984;4748;209;80;1973;2467;4;586
4698;1207;1792186;1410;5970;18;66;1871;2192;1;476
4699;2529;685752;5370;5511;270;328;102;2311;7;693
4700;8463;739265;3763;4614;304;242;316;1710;5;973
4701;1063;3877383;3882;1258;330;132;740;2347;9;535
4702;9048;874180;1792;9508;56;152;846;1036;7;211
4703;6247;3831352;5787;4564;86;285;565;994;6;562
4704;2503;1516117;9302;4910;307;178;856;2311;3;474
4705;8008;2333340;6857;3056;177;275;112;2695;4;769
4706;99;4107570;3932;1922;80;151;348;2585;1;810
4707;6899;167259;598;2201;353;140;1169;1588;8;95
4708;3271;485291;2417;9091;274;6;539;2154;1;649
4709;444;3724192;8278;6049;137;22;1822;658;3;599
4710;6667;2244599;964;755;55;29;876;77;2;402
4711;5140;1105265;4783;2352;228;282;1566;829;2;933
4712;2637;3663305;660;4895;200;251;24;2501;8;169
4713;8697;3368414;6803;3286;138;33;733;2943;7;301
4714;8064;3579906;1953;7473;183;329;846;452;2;113
4715;2032;3248808;1602;4063;313;200;1952;483;7;520
4716;7830;3603059;9356;6768;153;112;30;2596;1;397
4717;4944;1308129;8407;2715;4;223;317;2878;7;149
4718;5900;4442918;2461;548;26;182;434;622;2;150
4719;8221;1924306;4121;6994;5;216;228;2800;1;634
4720;5498;3746726;141;5713;95;354;570;2065;9;802
4721;6362;2465210;1472;4962;274;323;991;35;8;648
4722;2432;3230827;7703;7745;103;270;512;2406;10;330
4723;9907;2458600;5313;7204;123;74;382;2791;4;535
4724;8667;2802179;6681;6702;75;10;328;1706;5;690
4725;3811;2722264;2795;1903;226;39;70;2926;5;575
4726;2778;3706959;5934;837;10;249;1450;1151;1;822
4727;5919;388825;9520;9034;13;218;1536;1093;7;596
4728;2068;1620292;1709;6364;290;102;443;2270;7;344
4729;7364;1694880;1647;541;363;224;1420;8;9;733
4730;3441;692005;8635;5072;207;68;1971;1374;9;997
4731;278;818464;2589;8453;319;168;1353;1223;2;860
4732;9062;197489;4274;6411;201;93;89;2035;9;32
4733;7017;3706163;4345;9107;165;331;338;1869;10;48
4734;7360;1602323;2237;8786;136;108;873;1271;3;513
4735;5951;211088;6787;3138;340;138;239;1227;9;673
4736;4335;1177117;7086;6912;169;182;946;2732;2;992
4737;440;4631967;7476;26;228;198;1122;560;2;191
4738;4497;427872;9375;2157;336;127;1254;2157;9;702
4739;8975;572739;4253;3163;193;211;1548;612;3;525
4740;5736;4030292;4527;3561;110;281;564;263;3;748
4741;5478;1113314;9961;7228;79;265;1833;2470;9;130
4742;2515;4578830;2616;7301;163;24;1739;2939;10;466
4743;1117;3315329;790;6435;213;343;1056;465;7;701
4744;8590;846534;4292;7551;360;40;917;1177;10;230
4745;6825;4363372;7273;4667;96;309;1245;2358;4;846
4746;2136;958098;5906;4604;271;165;1151;723;5;704
4747;4673;3825269;4338;7013;334;196;1709;331;10;282
4748;4276;306590;5382;9202;29;327;1881;2201;8;299
4749;3651;4583999;8539;8799;303;270;646;327;4;85
4750;6967;186656;5064;6562;72;154;1162;2968;4;477
4751;1796;2621156;2576;7853;125;103;828;2454;3;630
4752;1902;4855486;7321;8899;348;308;1962;1598;5;893
4753;768;1676303;1225;9761;274;198;1042;1096;3;590
4754;7922;1962154;8745;3458;207;88;1237;2450;3;429
4755;4219;3781346;5412;8425;145;323;1864;70;8;217
4756;2808;2106692;5225;9687;215;118;1632;2767;7;908
4757;3345;3157096;7769;3349;218;126;1037;1807;7;825
4758;1085;1630231;3374;7048;11;268;199;233;6;334
4759;3875;1561035;8739;9242;331;39;1169;404;2;450
4760;6797;2631134;1569;8483;222;5;1115;1300;5;798
4761;3354;1684726;4767;3387;72;203;862;2912;5;364
4762;8577;4161173;152;4961;9;7;923;2087;6;828
4763;1659;1172534;1989;632;344;154;802;1108;3;761
4764;5650;3896629;5385;2512;133;8;1329;7;6;192
4765;6645;3101869;3923;1091;154;360;219;2333;7;996
4766;5928;4675351;1362;9493;335;235;1058;2539;1;19
4767;4206;4911026;4733;990;196;308;531;739;7;424
4768;5283;1174472;8811;5704;216;129;154;2709;8;986
4769;4520;3917160;4436;819;144;63;518;534;1;866
4770;4531;4648532;4435;6955;101;116;1356;472;8;349
4771;563;3541093;9241;7914;117;332;1888;1553;4;905
4772;8673;4056191;4036;7712;30;306;1946;275;7;224
4773;5943;30629;934;5826;29;123;481;1693;3;847
4774;4402;4194946;3867;6805;39;342;1016;1990;7;678
4775;691;75461;3463;2803;277;287;1513;1863;3;599
4776;2453;3843701;52;9819;217;327;875;198;5;781
4777;1726;2889747;8724;7172;192;313;367;737;2;131
4778;2548;1007539;9773;7733;334;37;667;557;3;446
4779;3114;263093;7537;32;239;171;1372;1509;1;170
4780;9945;3837028;3870;6224;96;101;910;489;10;837
4781;3589;1811605;7415;9192;251;97;402;2068;7;43
4782;235;670510;5062;4279;35;20;839;1846;7;675
4783;8834;1297135;8793;206;316;48;1666;1793;5;289
4784;1680;2249868;8712;7820;133;105;1287;314;5;791
4785;7235;469439;6790;6737;248;69;74;1821;1;991
4786;8434;2425210;860;1393;160;83;607;83;6;214
4787;5414;4313996;5624;3712;102;101;1128;728;9;906
4788;9564;813931;424;4263;228;163;1746;1920;9;176
4789;5323;4318186;3055;7697;301;253;1576;105;6;166
4790;9314;2360900;2709;718;358;226;1185;1569;6;695
4791;8425;3536776;1076;7321;187;1;547;2188;10;871
4792;1230;4559292;3317;4002;206;112;1797;1535;8;124
4793;6398;1976086;9856;9938;188;86;1711;2323;10;92
4794;4878;3551755;2364;9067;3;199;1244;2705;9;67
4795;7467;65683;7102;4792;291;115;1621;2774;5;311
4796;6622;3731403;2201;433;266;75;1275;365;8;249
4797;883;355735;9208;5282;21;273;1373;1057;3;101
4798;8141;488116;9538;3144;22;104;1;2681;8;400
4799;3999;1754157;9944;3135;358;32;527;2083;10;131
4800;1896;297735;5348;121;255;171;154;1835;1;886
4801;772;4077245;7956;1292;187;70;232;510;7;566
4802;302;1369464;1394;2170;335;55;1714;449;8;575
4803;9018;2580760;5637;1458;305;22;1403;700;9;129
4804;6521;2175463;9132;1326;184;12;802;230;3;512
4805;2547;3360372;4273;1344;175;106;1273;2505;10;468
4806;2493;167059;2781;5845;281;307;953;2146;5;740
4807;4658;3934866;9896;7409;66;151;1709;2717;4;275
4808;6001;4816834;6374;4421;145;180;1372;111;6;981
4809;3405;1847181;8331;1062;315;267;972;1697;5;233
4810;5600;39623;3798;5828;33;331;1408;1180;2;213
4811;1258;3599148;8008;3519;335;177;872;2297;8;407
4812;1123;4818867;4390;1486;190;174;545;2270;1;354
4813;7302;108638;1110;3133;29;111;1298;616;5;514
4814;274;4145095;1444;2607;251;312;149;1599;5;956
4815;589;3221815;4690;7819;202;312;22;192;9;256
4816;6855;722284;9988;8289;82;82;1946;1038;2;764
4817;9990;3891587;9812;3755;272;237;1706;1882;8;477
4818;6936;2377180;8953;4615;100;181;1767;1011;6;74
4819;3377;1787461;4032;8954;287;142;1979;1933;1;893
4820;2188;3010461;3823;9807;123;166;1990;403;8;939
4821;3724;2674591;7735;9955;158;190;1018;707;9;265
4822;3073;1838544;8874;1170;18;3;101;1563;2;165
4823;2598;573025;2275;1554;41;253;1771;2336;6;782
4824;7090;2435708;7958;5830;26;231;1089;299;6;936
4825;3480;2494592;9670;5090;261;94;1669;2775;6;447
4826;8171;3532757;7648;3334;148;136;1291;1687;1;575
4827;4502;1971770;1399;715;141;174;1288;470;7;647
4828;2485;563075;4652;2468;159;127;167;2642;6;878
4829;2957;3952867;4414;3157;325;194;1487;1616;1;457
4830;2277;212743;2053;2916;98;222;983;1082;1;461
4831;288;3374162;3904;8420;329;42;1415;2539;1;308
4832;2066;3057740;7089;2091;193;322;1086;2569;7;197
4833;4774;3707587;6416;7683;273;118;849;878;1;827
4834;3504;2941357;3442;6274;188;354;306;467;10;874
4835;9573;1762742;6284;9876;275;26;147;1918;10;858
4836;6153;3959135;826;2974;6;240;483;2205;4;532
4837;9973;4533574;282;72;208;327;1592;1994;5;597
4838;9829;1812476;2323;8823;134;204;143;7;6;442
4839;1880;2059661;5280;2125;142;100;1278;18;4;614
4840;7443;4669394;176;7760;261;288;1608;456;1;940
4841;2646;3791807;7686;4244;353;103;25;2110;10;486
4842;3232;3079968;7958;301;197;308;1630;2827;6;112
4843;7505;4199909;2939;5677;265;346;82;1215;5;415
4844;5884;3544395;3702;6389;72;166;1885;2437;5;797
4845;8305;3803755;5583;4028;61;276;1585;2600;2;390
4846;5390;4082051;1696;7788;281;293;805;1732;7;667
4847;9334;3242285;9972;739;316;277;1000;1553;2;589
4848;3094;522484;7900;8198;111;339;797;1240;1;722
4849;6252;3805048;8213;6389;356;189;1530;2889;10;939
4850;9389;1712026;2552;5581;364;45;878;1318;3;836
4851;9230;796475;6272;2582;123;209;1251;716;10;893
4852;8780;548184;6371;1611;93;250;998;2153;3;753
4853;9626;1724606;493;5503;72;344;1406;2597;6;953
4854;1392;4182398;9483;190;105;158;1247;2988;9;962
4855;809;3016329;9154;6492;196;214;1174;747;5;758
4856;9711;4853879;130;3810;56;49;1214;1239;6;97
4857;1542;2166507;1927;2006;72;345;880;1045;2;928
4858;871;1678479;4691;1419;76;243;1585;1880;2;130
4859;7699;1186310;1427;6702;133;131;107;490;9;231
4860;1218;1652332;8757;9680;283;301;135;2318;8;787
4861;1590;649464;8550;5682;310;64;95;2847;10;449
4862;8372;2338399;7900;6109;88;296;1484;215;8;697
4863;9114;3770179;6685;521;246;28;1798;2085;6;718
4864;3910;1299544;757;3458;164;233;501;2533;5;890
4865;7353;1997784;1282;3973;58;41;1068;50;6;581
4866;7702;3117437;3288;6356;235;196;1237;2586;5;24
4867;768;2146371;6503;1295;252;49;139;2710;4;699
4868;3178;2223641;1083;8401;288;328;1139;558;10;315
4869;1450;4538044;2447;8336;263;236;136;912;4;365
4870;8570;4363605;2944;9530;249;78;162;32;9;15
4871;9783;1232667;5437;5921;320;281;1876;1169;10;50
4872;8145;3029589;8602;852;204;23;794;1550;6;575
4873;5435;778847;860;1267;128;309;1625;672;9;22
4874;9374;8585;5129;5520;23;165;577;2483;7;826
4875;4674;628233;8132;268;108;327;1065;882;5;492
4876;2721;4186635;7589;6606;60;149;349;1173;9;149
4877;1504;4343465;4759;9187;32;306;1996;2729;7;817
4878;2045;858109;6881;1913;190;73;807;1775;1;96
4879;2690;1423999;221;3212;142;53;1406;784;3;382
4880;7134;3097285;2487;6173;338;268;884;2169;9;308
4881;4161;1806033;4403;5493;7;21;1041;506;1;645
4882;117;2846898;8607;6863;342;330;1554;2384;3;697
4883;9881;2152186;7775;8688;126;142;1654;2995;1;860
4884;161;2438227;5823;1663;125;261;926;2174;1;406
4885;1142;4116749;5517;1921;245;163;1090;2887;5;353
4886;3828;314981;2301;5745;53;104;1407;1142;1;177
4887;4843;3576731;7210;3298;173;358;1347;1268;3;122
4888;5765;487472;1657;9318;22;140;1637;2233;5;973
4889;8003;3371652;3972;2111;122;296;71;184;4;381
4890;6825;2827201;3478;5309;338;320;1649;1705;7;95
4891;1512;4927167;1020;9023;347;334;1289;2434;9;257
4892;2276;1286911;9113;7668;42;68;1871;987;7;160
4893;1563;2966258;8305;2920;135;266;279;740;4;321
4894;3815;119603;5052;6738;114;196;1898;2399;8;354
4895;9246;4550071;6451;886;192;2;1524;1175;8;972
4896;5157;3148539;6005;8095;172;262;2;428;2;644
4897;1701;3455409;124;7977;286;247;1481;548;8;669
4898;6916;3518219;2945;6320;42;81;209;196;1;159
4899;8921;2557914;2746;3628;58;79;1248;617;3;260
4900;3785;4234935;880;3974;65;61;666;107;8;846
4901;477;2157248;6972;5140;116;277;336;2192;5;832
4902;4342;485525;7482;5472;302;151;1498;662;4;306
4903;7953;508252;893;2551;142;266;1455;1068;7;639
4904;893;1287830;9211;2194;51;161;734;170;10;209
4905;9744;4550303;5874;5779;120;12;1389;280;1;218
4906;7237;1399295;2470;2668;118;258;153;2834;4;568
4907;5057;3263139;5693;8670;171;245;1571;1360;10;619
4908;8072;386690;6141;1831;363;2;268;990;4;41
4909;8471;959278;6520;2092;362;153;1689;2066;5;920
4910;3764;390443;2863;9634;118;249;872;1694;5;969
4911;254;2036028;8536;6203;340;239;369;518;8;267
4912;2763;1495016;2529;9662;176;322;1847;521;3;246
4913;2390;1822101;5918;5100;289;75;723;1223;1;246
4914;4820;2515389;1289;5832;119;343;1187;188;5;86
4915;5641;2437551;1901;1366;323;78;1297;605;2;612
4916;966;925080;7898;1138;83;149;413;1771;10;944
4917;6317;4941105;3463;9466;140;3;1672;1649;7;803
4918;5448;3864;6763;6322;302;364;830;1625;1;535
4919;7225;2703858;2388;1393;134;167;18;2067;3;129
4920;8703;540017;3272;9241;132;306;947;1835;2;635
4921;7955;128105;9880;6117;358;151;831;784;7;644
4922;8987;2589908;3362;1145;264;313;1125;2722;10;330
4923;2377;1862257;6609;6023;285;156;44;1135;10;212
4924;2146;616311;9063;7988;173;133;1866;1139;1;951
4925;4825;4355834;4365;1235;68;118;920;422;9;853
4926;5576;2071516;7662;9447;61;28;460;2064;1;661
4927;3377;1361104;7305;4925;249;56;711;137;2;528
4928;7336;1802802;2594;4717;217;3;92;2897;6;400
4929;2020;3193562;6721;4821;143;85;1986;142;9;636
4930;7368;1936577;4059;4743;259;87;245;331;1;661
4931;9892;2579954;2818;2989;99;162;302;2454;5;774
4932;8056;4338698;148;2000;309;256;803;1102;7;235
4933;4444;3241382;1903;2962;123;272;1607;113;6;834
4934;9793;4632896;7059;6215;279;304;1378;2943;8;868
4935;1653;513263;9750;6125;122;121;1455;2060;3;148
4936;1764;1433482;2046;383;303;255;56;78;4;837
4937;8110;2158937;6217;716;159;148;1798;1038;9;684
4938;3367;1238860;395;9021;188;319;516;547;6;626
4939;1943;4325016;654;7399;26;172;1938;12;7;526
4940;2280;4508684;6920;8531;327;84;962;2811;9;788
4941;2795;2517111;3859;1163;28;264;64;2115;3;501
4942;5639;554467;4311;4694;172;167;410;862;7;45
4943;2379;3780379;285;7631;96;141;761;2026;1;408
4944;531;3342197;9013;713;345;126;831;1446;5;472
4945;3614;3556657;2844;6394;151;190;1674;205;8;305
4946;2011;4256069;1188;1245;265;84;350;2083;6;154
4947;87;3641505;2262;5822;273;153;1201;2434;3;518
4948;1056;1335191;7558;2379;43;316;1298;245;8;986
4949;3974;2880859;8;2527;286;64;1817;2637;7;719
4950;1602;2630063;7145;2424;355;342;823;999;3;72
4951;1823;513660;4914;8190;2;40;614;270;10;409
4952;7371;2768003;4610;7519;308;68;967;465;3;773
4953;5418;811019;457;5993;69;182;65;2616;5;105
4954;8324;4161954;4444;7276;279;280;268;2929;4;805
4955;4937;3699262;6155;8654;248;259;1547;2045;5;793
4956;5302;3347366;8897;8871;292;150;261;2409;7;767
4957;1588;2744185;7093;755;55;264;1051;2086;8;422
4958;3105;746551;4465;3511;307;242;477;598;2;254
4959;1438;4785168;811;6003;211;362;654;128;10;905
4960;9594;349679;8751;5432;63;63;1842;1259;8;779
4961;5857;4304734;5082;6190;268;357;1500;801;7;994
4962;3099;2707698;9739;9501;342;204;710;2363;8;317
4963;9689;4403620;1651;3443;322;320;147;1382;10;650
4964;1314;2562317;9266;1134;253;198;134;1385;5;165
4965;3050;3562967;4575;1629;169;25;895;2344;4;861
4966;5681;191458;308;8093;335;267;1076;1079;9;753
4967;5987;2028460;1980;296;304;175;421;1699;10;407
4968;8310;275295;5840;1689;297;311;22;2130;7;118
4969;6339;4631511;4673;2537;243;345;1763;202;9;645
4970;290;525718;4606;3477;79;11;1243;1850;5;237
4971;5662;763912;5316;5135;188;178;393;2609;6;482
4972;3160;3867775;6076;2810;57;308;1847;1174;4;723
4973;3303;4171279;6309;2863;223;327;1957;2857;10;993
4974;5508;2672555;188;473;196;245;1951;931;2;709
4975;8669;927565;7420;4632;177;212;1094;3;8;569
4976;137;1642962;674;446;344;271;862;193;10;970
4977;3980;1945567;2313;1961;347;171;1821;2938;5;748
4978;5408;852116;3703;375;171;144;172;896;9;524
4979;5068;3832154;4435;4303;322;204;1232;2743;5;895
4980;6606;2983225;7195;8453;316;17;1391;1402;8;793
4981;9083;3489950;2316;5963;80;110;1228;2154;10;524
4982;5349;1276302;1973;6881;236;134;606;695;2;489
4983;4287;995568;6001;617;122;81;1765;551;7;762
4984;8266;2642810;116;534;291;71;1068;1774;10;915
4985;7852;4448078;822;7575;245;293;206;2017;10;298
4986;7526;188103;1134;2507;22;296;532;85;7;570
4987;9555;1989505;4255;6947;99;215;179;827;8;868
4988;1342;2211546;9602;4519;195;333;698;1303;1;531
4989;439;1123508;1308;5378;141;18;93;1519;10;655
4990;1857;3995297;5083;3511;149;62;1579;366;2;732
4991;4831;3706520;6287;1191;75;202;51;789;8;364
4992;382;1509232;7069;6523;340;145;238;299;8;390
4993;4183;3771387;849;7324;188;22;332;2327;7;247
4994;1706;3156099;2824;427;25;6;1290;1502;5;833
4995;9374;4756834;6891;5124;271;126;1713;165;3;841
4996;8344;3139133;9259;964;234;335;1601;1305;7;206
4997;7420;2267542;282;3787;342;151;1609;169;3;535
4998;1889;1897655;9707;9670;162;121;993;1700;9;147
4999;1681;17356;2834;6277;79;147;1978;1039;6;177
5000;74;1587767;7082;9548;113;141;1538;473;10;910
5001;1658;3160027;3055;948;180;287;879;806;5;707
5002;286;2635122;2175;2492;242;124;720;305;8;49
5003;619;2479314;9944;3955;294;279;563;2922;1;233
5004;9741;3034170;35;4897;49;247;1798;1487;3;305
5005;5568;3864272;6586;1808;356;133;935;295;2;232
5006;5242;1560354;8804;7090;217;308;1543;1908;7;217
5007;6028;323025;8536;3065;2;64;316;2038;10;561
5008;7765;201683;1118;776;334;23;1418;2541;9;901
5009;3324;1733816;1051;209;295;253;1720;2660;1;505
5010;1717;68514;9389;8037;325;284;567;1302;7;358
5011;6610;3296787;4482;6086;101;59;1863;280;2;510
5012;274;1198622;8306;2631;361;100;459;2595;9;772
5013;7876;1211458;5334;9403;198;229;1934;870;1;988
5014;3980;3839513;4384;162;43;311;1442;48;6;575
5015;5261;2800742;8913;3877;16;258;71;1846;2;243
5016;7393;4070792;497;9017;81;234;1440;1343;1;945
5017;2058;802128;5520;2741;134;4;1792;2526;4;305
5018;9172;1266084;5915;7988;184;66;654;466;1;586
5019;3097;3942538;9651;1261;65;300;1901;8;7;262
5020;6645;838900;3007;7608;257;97;1119;1238;4;137
5021;7215;3567801;5092;4371;345;59;141;2672;7;563
5022;33;763957;4884;922;23;186;363;12;4;685
5023;939;2074076;4929;4685;356;282;563;1853;2;428
5024;6740;1063926;7156;6111;33;8;592;409;6;285
5025;5613;2714820;7334;1162;81;28;675;2074;2;914
5026;4475;3902280;9102;8909;308;53;713;2381;1;318
5027;8973;3583760;9803;1006;118;86;750;721;7;910
5028;7384;3023351;8732;951;59;50;1362;1412;6;612
5029;5707;2835406;535;6158;360;50;319;357;5;558
5030;4777;1428582;1956;3798;82;357;449;157;1;704
5031;1021;2409918;6918;1467;147;328;1741;2824;10;218
5032;6462;3477438;942;1095;254;145;1135;420;4;505
5033;9346;1902829;8305;4779;192;302;1643;245;6;587
5034;4436;836589;3948;2930;28;229;709;759;8;132
5035;384;3587234;4590;6630;193;82;1084;2722;2;401
5036;5958;2584805;1669;226;352;33;1132;1636;8;511
5037;8971;3920085;2713;4092;96;255;615;6;5;237
5038;1013;3467157;3615;8646;133;61;1294;811;4;359
5039;1297;1715319;9840;4767;203;36;411;1211;7;559
5040;9455;1026369;8749;6594;304;337;1201;2513;6;748
5041;9973;3343513;3045;7816;245;362;314;1537;8;39
5042;539;258526;115;899;233;89;1786;2544;10;635
5043;8699;3717153;1919;1957;295;89;27;2911;1;588
5044;1017;1907984;5867;4558;81;241;129;515;10;429
5045;3269;4078048;562;2626;31;135;900;466;10;306
5046;2541;2074885;1683;1881;63;154;619;14;2;580
5047;8983;331844;2686;2522;98;32;953;2535;8;247
5048;888;3691906;8239;2466;329;220;1098;1484;8;468
5049;1682;2766173;9371;4023;217;256;517;921;9;658
5050;9768;2832322;2401;3708;185;231;741;412;10;423
5051;8095;2293734;58;662;24;43;1972;797;3;515
5052;1705;2603361;1187;5911;40;173;497;1870;1;841
5053;8981;889087;6506;3410;246;1;1225;368;2;218
5054;6301;2537640;2373;1837;103;71;54;2253;10;358
5055;1299;2598591;2383;95;84;317;1617;574;2;245
5056;7707;1376852;4563;5625;205;275;1965;830;4;483
5057;6085;453889;9408;6934;293;270;872;1814;4;244
5058;8021;2450176;1818;7803;330;52;906;1583;3;380
5059;2281;2648783;274;9743;13;267;578;1771;3;879
5060;8637;680872;8906;2217;110;194;1200;2290;10;963
5061;9108;2421159;1318;2871;201;358;1715;1811;8;488
5062;2659;1769206;8620;2032;219;203;728;309;9;676
5063;3299;1492102;2877;5276;21;257;1119;887;3;621
5064;301;98442;2003;8046;278;209;1377;493;7;434
5065;9749;3056134;3337;7183;205;108;808;88;10;442
5066;2169;4895862;7870;8159;311;243;85;204;10;997
5067;2532;4932239;509;3218;28;351;1568;1336;5;240
5068;5632;2379448;8470;8690;17;360;914;1768;4;553
5069;9488;2260842;6707;3224;156;166;439;1915;2;224
